label,text,char_count,word_count,text_clean,char_count_clean,word_count_clean
ham,"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..",133.0,27.0,enjoy shower possessiveness poured ur loved one bcoz world lie golden gift loved truly,86,14
ham,"Alright if you're sure, let me know when you're leaving",55.0,10.0,alright sure let know leaving,29,5
ham,Some are lasting as much as 2 hours. You might get lucky.,57.0,12.0,lasting much hour might get lucky,33,6
ham,Genius what's up. How your brother. Pls send his number to my skype.,68.0,13.0,genius brother pls send number skype,36,6
spam,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p",160.0,25.0,gr poly tone mob direct rply poly title eg poly breathe title crazyin sleepingwith finest ymca getzed co uk pobox wq,116,21
ham,Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,123.0,28.0,thk em find wtc far weiyi goin rest dunno yet ur goin dinner den might able join,80,17
ham,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,111.0,21.0,forget owns private property good boy always passionate kiss,60,9
spam,INTERFLORA - åÒIt's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,137.0,22.0,interflora late order interflora flower christmas call place order midnight tomorrow,84,11
ham,Oh god..taken the teeth?is it paining,37.0,6.0,oh god taken teeth paining,26,5
spam,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,152.0,26.0,romcapspam everyone around responding well presence since warm outgoing bringing real breath sunshine,101,13
ham,Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...,74.0,18.0,ask darren go pick lor oso sian tmr haf meet lect,49,11
ham,No need to buy lunch for me.. I eat maggi mee..,47.0,11.0,need buy lunch eat maggi mee,28,6
spam,"Congratulations - Thanks to a good friend U have WON the å£2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate",158.0,27.0,congratulation thanks good friend xmas prize claim easy call per minute bt national rate,88,14
ham,Ok lor...,9.0,2.0,ok lor,6,2
ham,"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!",149.0,32.0,oh right ok make sure load work day got really nasty cough today dry shot really help,85,17
ham,Wife.how she knew the time of murder exactly,44.0,8.0,wife knew time murder exactly,29,5
spam,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,160.0,32.0,send logo ur lover name joined heart txt love name name mobno eg love adam eve yahoo pobox wq txtno ad,102,21
ham,Howz that persons story,23.0,4.0,howz person story,17,3
ham,Thanx 4 sending me home...,26.0,5.0,thanx sending home,18,3
ham,Its normally hot mail. Com you see!,35.0,7.0,normally hot mail com see,25,5
spam,"You've won tkts to the EURO2004 CUP FINAL or å£800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",111.0,18.0,tkts euro cup final cash collect call pobox ppm,47,9
ham,U sick still can go shopping?,29.0,6.0,sick still go shopping,22,4
ham,"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..",131.0,21.0,ya well fine bbd pooja full pimple even become quite black ur rite cold wearing sweatter,88,16
ham,Nice.nice.how is it working?,28.0,4.0,nice nice working,17,3
ham,1's reach home call me.,23.0,5.0,reach home call,15,3
ham,Were trying to find a Chinese food place around here,52.0,10.0,trying find chinese food place around,37,6
ham,"Easy mate, * guess the quick drink was bit ambitious.",53.0,10.0,easy mate guess quick drink bit ambitious,41,7
ham,BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,131.0,29.0,babe miiiiiiissssssssss need crave geeee sad without babe love,62,9
ham,Ok thanx...,11.0,2.0,ok thanx,8,2
ham,aathi..where are you dear..,27.0,4.0,aathi dear,10,2
ham,"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",88.0,17.0,tunji queen wishing great day abiola,36,6
ham,Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp,71.0,15.0,today iz yellow rose day love frndship give misscall amp,56,10
ham,Will be out of class in a few hours. Sorry,42.0,10.0,class hour sorry,16,3
ham,Wat time u finish ur lect today?,32.0,7.0,wat time finish ur lect today,29,6
spam,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",157.0,27.0,free message jamster get crazy frog sound poly text mad real text mad crazy sound gbp week apply,96,18
ham,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",588.0,125.0,sad story man last week day wife nt wish parent forgot kid went work even colleague wish entered cabin pa said happy day bos felt special askd lunch lunch invited apartment went said mind go bedroom minute ok sed sexy mood came minuts latr wid cake wife parent kidz friend colleague screaming surprise waiting sofa naked,320,56
spam,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call",151.0,32.0,chance reality fantasy show call per min ntt ltd po box croydon cr wb national rate call,88,17
ham,She's fine. Good to hear from you. How are you my dear? Happy new year oh.,74.0,16.0,fine good hear dear happy new year oh,37,8
ham,Are you going to wipro interview today?,39.0,7.0,going wipro interview today,27,4
ham,how tall are you princess?,26.0,5.0,tall princess,13,2
ham,I doubt you could handle 5 times per night in any case...,57.0,12.0,doubt could handle time per night case,38,7
ham,Haha... Hope Ì_ can hear the receipt sound... Gd luck!,54.0,10.0,haha hope hear receipt sound gd luck,36,7
ham,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,94.0,20.0,gon na death gon na leave note say robs fault avenge,52,11
ham,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",276.0,61.0,japanese proverb one none must indian version one let none leave finally kerala version one stop none make strike,113,19
ham,Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? ,82.0,17.0,today workin free oso gee thgt workin ur fren shop,50,10
ham,In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8,160.0,33.0,life face choice toss coin becoz settle question coin air know heart hoping gudni,81,14
ham,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp",99.0,20.0,know god created gap finger one made come amp,45,9
ham,I want to be there so i can kiss you and feel you next to me,60.0,16.0,want kiss feel next,19,4
ham,I am not at all happy with what you saying or doing,51.0,12.0,happy saying,12,2
spam,Adult 18 Content Your video will be with you shortly,52.0,10.0,adult content video shortly,27,4
ham,"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ? ",138.0,29.0,ok would lovely sure think wot want drinkin dancin eatin cinema wot,67,12
ham,What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,104.0,19.0,saying explicitly told nora know someone probably gon na bother,63,10
ham,He says hi and to get your ass back to south tampa (preferably at a kegger),75.0,16.0,say hi get as back south tampa preferably kegger,48,9
ham,Smith waste da.i wanna gayle.,29.0,5.0,smith waste da wan na gayle,27,6
ham,"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.",142.0,29.0,mum sent many many message since got want know actually getting enjoy rest day,78,14
ham,"Aight, tomorrow around  &lt",27.0,4.0,aight tomorrow around lt,24,4
ham,"House-Maid is the murderer, coz the man was murdered on  &lt",60.0,11.0,house maid murderer coz man murdered lt,39,7
spam,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.",152.0,32.0,chance reality fantasy show call per min ntt ltd po box croydon cr wb national rate call,88,17
ham,I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?,130.0,30.0,actually first time went bed long spoke woke night,50,9
ham,See you there! ,15.0,3.0,see,3,1
ham,I dont understand your message.,31.0,5.0,dont understand message,23,3
ham,Crucify is c not s. You should have told me earlier.,52.0,11.0,crucify told earlier,20,3
ham,"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it.",234.0,43.0,idk keep saying since moved keep butting head freedom v responsibility tired much shit deal barely keeping together get added,125,20
ham,Fuck cedar key and fuck her (come over anyway tho),50.0,10.0,fuck cedar key fuck come anyway tho,35,7
ham,twenty past five he said will this train have been to durham already or not coz i am in a reserved seat,103.0,22.0,twenty past five said train durham already coz reserved seat,60,10
spam,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX",140.0,29.0,hey boy want hot xxx pic sent direct ur phone txt porn hr free per day stop text stopbcm sf wc xx,97,22
ham,U still painting ur wall?,25.0,5.0,still painting ur wall,22,4
spam,"Last Chance! Claim ur å£150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. å£3.00 Sub. 16",154.0,26.0,last chance claim ur worth discount voucher today text shop savamob offer mobile c savamob pobox uz sub,103,18
ham,Printer is cool. I mean groovy. Wine is groovying,49.0,9.0,printer cool mean groovy wine groovying,39,6
ham,Hi Harish's rent has been transfred to ur Acnt.,47.0,9.0,hi harish rent transfred ur acnt,32,6
ham,Anything lor is she coming?,27.0,5.0,anything lor coming,19,3
ham,Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.,77.0,12.0,cbe really good nowadays lot shop showroom city shaping good,60,10
ham,ÌÏ still attending da talks?,28.0,5.0,still attending da talk,23,4
ham,No probs hon! How u doinat the mo?,34.0,8.0,probs hon doinat mo,19,4
ham,K I'll take care of it,22.0,6.0,take care,9,2
ham,I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?,95.0,20.0,take phone callon friday assume year,36,6
ham,My battery is low babe,22.0,5.0,battery low babe,16,3
ham,Shuhui has bought ron's present it's a swatch watch...,54.0,9.0,shuhui bought ron present swatch watch,38,6
ham,"Yeah there's quite a bit left, I'll swing by tomorrow when I get up",67.0,14.0,yeah quite bit left swing tomorrow get,38,7
ham,Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,73.0,16.0,babe said hour almost internet,30,5
ham,K I'll be sure to get up before noon and see what's what,56.0,13.0,sure get noon see,17,4
ham,K...k...yesterday i was in cbe .,32.0,6.0,yesterday cbe,13,2
ham,Went to ganesh dress shop,25.0,5.0,went ganesh dress shop,22,4
spam,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL",163.0,24.0,pdate double min txts orange tariff latest motorola sonyericsson nokia bluetooth free call mobileupd call optout yhl,116,17
ham,ÌÏ collecting ur laptop then going to configure da settings izzit?,66.0,11.0,collecting ur laptop going configure da setting izzit,53,8
ham,If you r @ home then come down within 5 min,43.0,11.0,home come within min,20,4
ham,"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?",121.0,26.0,aight latest probably closer jay tyler two trip,47,8
ham,Come aftr  &lt,14.0,3.0,come aftr lt,12,3
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,139.0,24.0,ur cash balance currently pound maximize ur cash send cash msg cc po box tcr,76,15
ham,"Bill, as in: Are there any letters for me. iÛªm expecting one from orange that isnÛªt a bill but may still say orange on it.",126.0,25.0,bill letter expecting one orange bill may still say orange,58,10
ham,Tell me pa. How is pain de.,27.0,7.0,tell pa pain de,15,4
